pos	x	lambda
136156	185	179.60264900662253
136187	156	150.11258278145695
136195	153	142.35761589403972
136200	146	137.68211920529802
136208	134	130.05298013245033
136490	221	183.9271523178808
136492	223	186.57615894039736
136498	235	194.68211920529802
136532	271	230.57615894039736
136567	251	217.42384105960264
136578	248	206.19867549668874
136596	214	181.82119205298014
136603	192	171.33112582781456
136609	185	161.98013245033113
137041	231	188.2980132450331
137043	232	189.90066225165563
137136	232	223.5430463576159
137143	209	220.63576158940398
137156	227	215.59602649006624
137158	217	214.78807947019868
137166	198	211.0794701986755
137169	195	209.3708609271523
137179	193	203.56291390728478
137183	203	201.5562913907285
137200	200	193.88079470198676
137265	151	139.43708609271522
137810	185	190.53642384105962
137817	195	204.3774834437086
137831	227	231.27152317880794
137833	232	235.18543046357615
137842	259	252.43046357615893
137855	300	274.3708609271523
137857	294	277.56953642384104
137872	351	299.05298013245033
137878	359	305.4834437086093
137880	356	307.57615894039736
137897	364	322.8344370860927
137920	362	330.50331125827813
137929	340	329.6158940397351
137934	341	328.73509933774835
137943	328	325.158940397351
137948	331	320.9668874172185
137955	334	314.74834437086093
137958	334	312.0927152317881
137961	330	309.1920529801325
137963	328	307.1456953642384
137965	327	305.05298013245033
137971	309	299.2119205298013
137976	319	294.7549668874172
137985	274	285.841059602649
137987	276	283.71523178807945
137994	261	276.5629139072848
137999	276	272.4834437086093
138013	247	263.7417218543046
138021	218	259.5298013245033
138025	230	257.50993377483445
138032	221	253.86092715231788
138037	211	251.60264900662253
138053	231	246.56291390728478
138077	246	255.59602649006624
138081	245	261.20529801324506
138084	244	265.44370860927154
138097	255	291.0860927152318
138100	250	298.6026490066225
138108	261	319.5165562913907
138110	263	324.87417218543044
138116	276	341.317880794702
138119	277	349.5430463576159
138122	278	357.47682119205297
138146	369	422.63576158940396
138159	485	455.3112582781457
138162	504	462.72185430463577
138177	612	494.8211920529801
138187	621	511.8211920529801
138195	627	521.1125827814569
138197	627	522.9602649006622
138201	631	526.4701986754967
138210	635	531.1192052980133
138214	637	531.3907284768212
138216	637	531.225165562914
138231	620	514.4238410596026
138236	617	505.0993377483444
138244	575	489.0794701986755
138254	531	467.10596026490066
138265	466	441.78145695364236
138275	402	420.5496688741722
138286	287	397.25165562913907
138306	205	356.4503311258278
138308	202	352.43046357615896
138310	204	348.33112582781456
138313	205	342.12582781456956
138319	256	330.7549668874172
138324	265	322.0331125827815
138335	277	304.7086092715232
138337	277	302.05960264900665
138346	312	291.5496688741722
138352	316	285.7682119205298
138364	322	276.94701986754967
138366	321	275.26490066225165
139686	124	114.74834437086092
139690	123	114.11920529801324
139705	114	113.97350993377484
139724	124	112.17880794701986
140481	169	149.58278145695365
140498	164	156.7019867549669
140521	157	166.82781456953643
140541	173	173.65562913907286
140547	168	176.01986754966887
140549	168	176.9337748344371
140552	167	178.57615894039736
140557	166	181.56291390728478
140559	160	182.82781456953643
140582	180	198.13907284768212
140586	188	200.2185430463576
140590	187	202.16556291390728
140623	236	209.1456953642384
140639	267	206.97350993377484
141117	164	230.12582781456953
141188	550	433.3112582781457
141191	545	438.4370860927152
141207	547	460.82781456953643
141235	541	467.4635761589404
141239	521	466.64900662251654
141248	474	460.71523178807945
141262	436	444.8344370860927
141268	400	436.3112582781457
141270	400	433.41059602649005
141274	404	427.42384105960264
141277	399	422.81456953642385
141283	368	413.158940397351
141290	329	401.6026490066225
141298	360	387.3907284768212
141300	363	383.81456953642385
141302	352	380.1655629139073
141304	348	376.682119205298
141306	352	373.21854304635764
141308	350	369.72185430463577
141314	359	359.5298013245033
141322	355	346.8543046357616
141325	357	342.3576158940397
141327	354	339.3774834437086
141333	331	330.65562913907286
141359	308	290.2251655629139
141372	294	267.89403973509934
141382	282	247.8476821192053
141415	203	178.01324503311258
141605	107	82.89403973509934
142212	178	151.4503311258278
142219	174	151.5562913907285
142243	158	148.01986754966887
142287	116	127.84105960264901
142314	102	123.91390728476821
142355	119	148.86092715231788
142364	131	157.21192052980132
142371	140	164.3046357615894
142401	216	195.2980132450331
142431	257	214.5496688741722
142445	265	217.46357615894038
142459	250	219.05960264900662
142461	251	218.96688741721854
142465	255	218.09271523178808
142484	229	208.86754966887418
142495	175	201.18543046357615
142503	161	195.74172185430464
142506	153	193.53642384105962
142527	170	187.56291390728478
142529	166	188.01986754966887
142534	165	190.31788079470198
142541	156	193.86754966887418
142543	154	195.35761589403972
142545	151	197.1523178807947
142547	147	199.68211920529802
142549	143	202.87417218543047
142556	147	214.841059602649
142567	139	240.3708609271523
142575	149	263.1456953642384
142577	144	269.27814569536423
142610	326	397.9006622516556
142644	593	591.523178807947
142646	594	603.5562913907285
142648	609	615.3509933774834
142656	671	664.4370860927153
142660	671	689.3245033112582
142665	709	719.7284768211921
142678	804	795.0066225165563
142688	902	846.205298013245
142701	1005	899.0993377483444
142707	1037	918.3907284768212
142714	1076	935.9867549668874
142722	1036	955.6754966887418
142728	1070	968.9470198675497
142730	1072	972.5894039735099
142738	1112	984.6423841059602
142741	1115	988.3046357615895
142743	1116	990.364238410596
142745	1102	991.6092715231788
142747	1110	992.5761589403974
142750	1111	993.1059602649007
142756	1104	991.5695364238411
142770	995	977.5562913907285
142774	1009	969.5960264900663
142776	1011	965.5165562913908
142792	959	925.1788079470199
142796	963	915.4105960264901
142800	956	905.9801324503311
142810	908	880.7417218543046
142813	892	872.4503311258278
142815	891	866.9205298013245
142825	804	837.6291390728477
142830	759	822.0927152317881
142833	762	812.7880794701987
142836	784	803.6754966887418
142840	764	792.476821192053
142864	668	737.2649006622516
142871	694	721.8940397350993
142873	691	717.1986754966888
142882	698	697.0331125827814
142891	690	679.364238410596
142894	682	673.8874172185431
142901	648	663.6556291390729
142904	632	660.1788079470199
142906	632	657.794701986755
142910	640	653.1854304635762
142912	635	650.6953642384105
142914	635	648.205298013245
142918	639	643.9271523178808
142920	641	642.6688741721854
142927	657	638.4503311258278
142942	644	627.5033112582781
142948	609	621.3112582781457
142963	597	603.1059602649007
142968	606	596.5099337748344
142983	591	578.5430463576159
142997	597	559.4304635761589
143005	574	545.158940397351
143007	563	541.3774834437086
143017	553	522.774834437086
143020	522	517.0529801324503
143036	491	485.1920529801325
143040	487	476.7549668874172
143043	495	470.17218543046357
143054	473	444.3973509933775
143056	472	439.6291390728477
143070	415	402.05960264900665
143090	342	337.95364238410593
143689	117	119.45695364238411
143715	146	141.48344370860926
143725	160	151.2251655629139
143733	163	159.68211920529802
143735	161	161.9337748344371
143738	157	165.34437086092714
143740	155	167.64900662251657
143766	173	198.13245033112582
143768	176	200.6225165562914
143770	177	203.09933774834437
143777	207	211.72185430463577
143781	215	216.51655629139074
143785	217	221.19205298013244
143820	291	260.5960264900662
143828	278	270.0662251655629
143831	278	273.43046357615896
143833	278	275.73509933774835
143836	275	279.3576158940397
143859	311	299.6754966887417
143878	329	311.71523178807945
143882	327	313.80132450331126
143887	332	316.26490066225165
143889	331	317.12582781456956
143891	333	317.94701986754967
143893	331	318.682119205298
143896	347	319.6225165562914
143911	328	324.9933774834437
143915	322	326.27814569536423
143918	326	326.4039735099338
143921	330	325.87417218543044
143923	316	325.47682119205297
143926	305	324.81456953642385
143932	321	323.4569536423841
143937	302	321.317880794702
143947	327	314.6754966887417
143986	330	265.04635761589407
144008	261	242.9933774834437
144038	119	219.6291390728477
144046	134	213.6953642384106
144054	156	208.01986754966887
144056	156	206.7814569536424
144058	156	205.58278145695365
144064	162	202.24503311258277
144096	205	197.88741721854305
144098	204	197.96026490066225
144107	226	201.39072847682118
144112	228	204.59602649006624
144160	237	227.5496688741722
144165	239	230.2251655629139
144185	221	243.48344370860926
144188	218	245.17218543046357
144198	225	251.09271523178808
144218	245	261.3112582781457
144220	239	262.2450331125828
144223	239	263.6092715231788
144232	237	267.57615894039736
144253	312	275.8079470198675
144261	314	277.9867549668874
144270	314	278.682119205298
144273	315	278.2317880794702
144288	316	274.4635761589404
144291	317	271.9139072847682
144304	316	259.4370860927152
144310	304	253.2185430463576
144312	303	250.9205298013245
144334	256	218.33774834437085
150585	108	103.27152317880795
150613	144	134.6158940397351
150652	198	159.18543046357615
150679	186	158.41059602649005
150715	150	148.40397350993376
150751	105	129.86754966887418
150796	120	106.59602649006622
151086	104	118.51655629139073
151121	172	141.58278145695365
152327	143	208.09271523178808
152330	132	208.05298013245033
152335	125	207.98013245033113
152337	111	207.86092715231788
152357	107	208.31788079470198
152402	259	221.09271523178808
152462	286	255.40397350993376
152491	207	258.05960264900665
152493	198	258.11920529801324
152503	194	257.81456953642385
152510	211	256.5960264900662
152512	211	256.2317880794702
152527	253	253.80132450331126
152536	271	252.0662251655629
152539	273	251.3112582781457
152541	274	250.90728476821192
152558	272	244.82781456953643
152565	268	242.19867549668874
152575	267	238.41721854304635
152584	258	233.0662251655629
152587	261	230.56953642384107
152643	154	175.3112582781457
152695	110	156.27814569536423
152780	220	176.18543046357615
152791	215	172.58278145695365
152797	207	170.40397350993376
152800	199	168.9933774834437
152828	132	151.9337748344371
152855	109	136.71523178807948
152897	113	116.76158940397352
152981	116	119.54966887417218
152987	113	119.10596026490066
153041	119	112.82781456953643
153073	114	105.20529801324503
153196	142	123.0728476821192
153218	156	132.73509933774835
153261	162	148.43046357615893
153279	152	147.75496688741723
153292	145	148.58940397350995
153294	144	148.72847682119206
153302	146	149.4437086092715
153313	142	150.40397350993376
153335	123	151.35099337748343
153337	123	151.26490066225165
153359	164	150.25827814569536
153367	167	149.9337748344371
153379	168	147.0794701986755
153394	166	143.18543046357615
153396	165	142.6953642384106
153433	142	135.64238410596028
153455	111	128.88741721854305
153484	100	122.50993377483444
153510	120	119.71523178807946
153524	124	118.88741721854305
153565	136	115.64238410596026
153568	134	115.20529801324503
153580	131	112.50993377483444
153609	104	100.2251655629139
153613	103	98.47682119205298
153615	99	97.59602649006622
154171	155	146.27814569536423
154173	155	148.17218543046357
154188	196	160.27152317880794
154195	194	164.68211920529802
154197	194	165.87417218543047
154208	206	171.19205298013244
154218	201	174.05298013245033
154232	205	178.09271523178808
154252	189	182.13907284768212
154254	189	183.10596026490066
154256	188	183.9933774834437
154279	158	197.35761589403972
154285	140	202.95364238410596
154287	143	204.88079470198676
154289	144	206.841059602649
154305	167	223.63576158940398
154334	250	253.74834437086093
154337	262	257.25165562913907
154421	360	334.29801324503313
154423	364	334.9139072847682
154426	368	335.5960264900662
154429	358	336.158940397351
154442	326	339.2384105960265
154449	317	341.7549668874172
154453	301	343.2251655629139
154455	297	343.94039735099335
154458	297	345.0066225165563
154466	290	347.33112582781456
154469	291	347.6754966887417
154475	322	348.4569536423841
154497	348	348.95364238410593
154505	352	346.7682119205298
154592	285	262.80132450331126
154619	178	217.51655629139074
154622	172	213.58940397350995
154636	131	195.59602649006624
154675	148	153.33112582781456
154687	171	144.87417218543047
154692	173	142.19205298013244
154737	145	119.6887417218543
155022	208	195.5496688741722
155047	165	222.80794701986756
155050	170	226.18543046357615
155053	168	229.5562913907285
155058	176	235.0066225165563
155061	170	238.25165562913907
155063	168	240.27814569536423
155067	156	244.28476821192052
155083	252	259.21854304635764
155092	286	265.64900662251654
155114	344	280.0
155127	345	288.0860927152318
155134	347	290.5827814569536
155146	346	295.2119205298013
155149	346	296.1456953642384
155169	304	287.4172185430464
155173	305	285.5629139072848
155189	273	277.2317880794702
155208	232	268.97350993377484
155210	232	268.3377483443709
155212	236	267.7086092715232
155215	223	266.72847682119203
155217	216	266.03973509933775
155223	223	264.43046357615896
155248	235	263.5430463576159
155251	235	263.5165562913907
155257	250	262.5298013245033
155262	257	261.2450331125828
155281	293	258.8675496688742
155290	295	257.841059602649
155309	318	256.9006622516556
155376	197	218.86754966887418
155395	146	206.3774834437086
155398	151	204.52980132450332
155434	201	192.82119205298014
155527	127	120.75496688741723
156050	112	101.19205298013244
156052	115	102.31788079470199
156079	123	116.4635761589404
156084	126	118.57615894039735
156102	142	124.5364238410596
156111	140	126.1523178807947
156130	143	121.73509933774834
156132	144	120.73509933774834
156147	141	113.25165562913908
157476	109	99.73509933774834
157484	110	101.23841059602648
157504	120	104.76158940397352
157508	119	105.18543046357615
157545	110	105.0
157550	107	103.93377483443709
157568	108	99.32450331125828
157570	105	98.4635761589404
157572	104	97.60264900662251
158025	179	186.73509933774835
158027	180	188.4569536423841
158040	167	201.32450331125827
158055	155	214.12582781456953
158063	181	220.4437086092715
158077	216	231.0728476821192
158089	224	239.2913907284768
158116	306	255.5496688741722
158118	305	256.4701986754967
158128	302	259.79470198675494
158137	304	259.94039735099335
158154	293	253.49006622516555
158207	171	209.9933774834437
158217	155	203.86754966887418
158230	116	196.11258278145695
158241	135	189.9337748344371
158246	134	187.12582781456953
158248	133	186.01986754966887
158254	126	182.841059602649
158281	205	177.64238410596028
158310	209	183.05298013245033
158350	209	202.96688741721854
158357	187	208.08609271523179
158360	186	210.19867549668874
158372	152	218.88079470198676
158383	143	227.05960264900662
158400	185	241.03973509933775
158419	283	256.0066225165563
158432	312	265.5960264900662
158439	315	270.112582781457
158444	324	273.34437086092714
158493	321	275.5629139072848
158510	286	264.4834437086093
158543	207	246.08609271523179
158557	163	236.73509933774835
158560	175	234.73509933774835
158563	175	232.6887417218543
158565	183	231.34437086092714
158578	208	222.91390728476821
158581	219	220.96688741721854
158599	242	209.0662251655629
158602	237	207.86092715231788
158609	239	203.80794701986756
158959	197	188.39072847682118
158961	196	190.3708609271523
158968	181	197.71523178807948
158980	145	209.5562913907285
158986	149	215.53642384105962
158997	155	226.3046357615894
159020	233	248.2185430463576
159031	274	256.5496688741722
159071	334	279.6092715231788
159076	336	279.05298013245033
159082	335	278.82781456953643
159101	314	273.58940397350995
159109	319	268.70198675496687
159114	313	264.5629139072848
159155	158	233.39072847682118
159158	175	231.25827814569536
159167	182	224.74172185430464
159169	178	223.17218543046357
159171	173	221.79470198675497
159199	210	203.39735099337747
159220	227	198.6291390728477
159262	210	186.6158940397351
159321	127	134.90066225165563
159467	104	119.40397350993378
159469	103	120.70198675496688
159489	148	134.13245033112582
159491	150	135.52317880794703
159493	156	136.90728476821192
159508	164	145.49006622516555
159546	183	157.90066225165563
159560	185	157.09271523178808
159575	177	151.841059602649
159596	157	144.7814569536424
159620	122	134.13245033112582
159625	112	131.47682119205297
159635	105	125.90066225165563
159641	104	122.41059602649007
159665	110	109.9205298013245
159684	103	98.7748344370861
159707	100	85.8476821192053
167545	120	103.4635761589404
167548	120	103.90066225165563
167555	121	105.0728476821192
167558	120	105.7748344370861
167567	103	107.55629139072848
167612	108	106.78807947019868
167626	109	103.52980132450331
167632	118	101.93377483443709
167641	116	100.49668874172185
167652	113	98.6092715231788
167799	119	109.57615894039735
167805	119	111.52317880794702
167871	143	132.0728476821192
167873	143	132.47682119205297
167891	129	135.36423841059602
167908	132	136.9205298013245
167910	132	137.05298013245033
167928	125	137.60927152317882
167936	141	136.60264900662253
167940	141	135.98013245033113
167966	145	132.94039735099338
167974	145	131.36423841059602
168121	120	137.82119205298014
168124	121	140.08609271523179
168151	192	160.48344370860926
168190	205	186.83443708609272
168204	207	193.24503311258277
168220	198	195.2980132450331
168229	207	196.25827814569536
168242	190	197.39735099337747
168254	187	197.60927152317882
168258	185	197.73509933774835
168277	202	196.1456953642384
168279	205	195.82781456953643
168349	187	164.6953642384106
168365	165	162.4569536423841
168376	124	164.97350993377484
168434	172	190.6887417218543
168458	240	209.91390728476821
168485	276	229.49006622516555
168501	276	227.3774834437086
168523	266	221.9271523178808
168528	257	220.158940397351
168531	257	219.17218543046357
168543	230	214.25165562913907
168587	150	191.01986754966887
168597	171	185.74834437086093
168607	187	179.11920529801324
168610	186	176.83443708609272
168612	187	175.3708609271523
168615	187	173.47682119205297
168663	189	193.33112582781456
168666	190	196.9205298013245
168671	182	204.5496688741722
168688	143	234.7682119205298
168693	150	244.0794701986755
168695	145	247.8476821192053
168703	163	264.1456953642384
168705	151	268.2251655629139
168714	208	286.81456953642385
168717	211	293.28476821192055
168724	253	308.41059602649005
168733	316	328.50331125827813
168767	468	405.94039735099335
168795	524	441.0132450331126
168801	529	441.3708609271523
168806	527	439.6754966887417
168827	517	419.0198675496689
168844	454	405.4172185430464
168856	383	402.6622516556291
168867	286	402.5496688741722
168875	252	402.49668874172187
168877	248	402.52317880794703
168879	255	402.6092715231788
168882	249	402.89403973509934
168886	230	403.72847682119203
168900	206	406.9668874172185
168910	334	409.72847682119203
168912	334	410.34437086092714
168930	480	421.4635761589404
168933	487	424.03973509933775
168941	520	433.6887417218543
168947	524	441.9139072847682
168962	555	456.8476821192053
168968	560	460.3774834437086
168972	557	461.8079470198675
168975	555	462.2582781456954
168984	553	456.55629139072846
168997	537	431.5364238410596
169405	220	191.72185430463577
169426	259	225.43046357615893
169495	281	305.7682119205298
169503	256	316.13907284768214
169514	252	331.5430463576159
169520	273	339.64900662251654
169523	269	343.2450331125828
169528	292	348.887417218543
169542	286	363.317880794702
169558	407	376.6622516556291
169568	432	384.50993377483445
169583	473	399.3112582781457
169588	469	403.9668874172185
169608	478	410.71523178807945
169610	478	410.3774834437086
169612	478	410.07284768211923
169634	432	392.0927152317881
169637	413	387.7086092715232
169639	416	384.80132450331126
169645	425	376.03973509933775
169653	408	365.1920529801325
169655	407	362.4039735099338
169667	357	348.4503311258278
169680	289	337.63576158940396
169684	289	334.4834437086093
169688	292	331.4039735099338
169693	231	327.5629139072848
169698	206	324.33112582781456
169702	201	322.27152317880797
169704	199	321.49668874172187
169706	193	320.8675496688742
169710	183	319.6092715231788
169717	200	319.1655629139073
169739	313	319.04635761589407
169745	328	320.5165562913907
169759	360	328.4172185430464
169763	363	332.6622516556291
169770	360	341.78145695364236
169781	385	363.95364238410593
169783	387	368.7417218543046
169787	398	378.36423841059604
169794	409	395.33112582781456
169810	402	429.66887417218544
169818	390	445.47682119205297
169828	395	465.2317880794702
169831	415	470.9072847682119
169833	425	474.7086092715232
169840	449	487.7682119205298
169846	462	498.682119205298
169859	548	520.0794701986755
169870	562	534.3245033112582
169872	555	536.5562913907285
169879	579	544.3509933774834
169881	575	546.4635761589404
169887	609	551.774834437086
169896	631	555.6026490066225
169898	632	556.3377483443709
169901	641	557.1721854304636
169903	640	557.3973509933775
169908	643	556.5960264900663
169915	637	551.476821192053
169923	635	543.2185430463576
169929	625	534.2980132450331
169945	577	498.6026490066225
169947	576	493.36423841059604
169951	565	482.4370860927152
169956	559	468.05298013245033
169968	463	430.73509933774835
169973	426	414.56953642384104
169979	407	394.7549668874172
169990	325	357.78145695364236
169998	288	332.58940397350995
170000	285	326.3841059602649
170009	223	299.0794701986755
170021	168	264.6225165562914
170046	139	202.52317880794703
170051	142	192.841059602649
170054	136	187.39072847682118
170105	160	138.48344370860926
170128	136	132.33774834437085
170167	115	115.21854304635761
170169	116	114.09271523178808
170171	114	112.9205298013245
170523	112	91.70860927152317
170539	114	97.37748344370861
170559	112	99.88741721854305
170572	109	100.29801324503312
170584	118	98.21192052980132
170587	118	97.49668874172185
170824	126	122.00662251655629
170855	176	140.91390728476821
170861	176	143.01986754966887
170926	138	132.9205298013245
170944	104	125.3112582781457
170992	106	108.29139072847683
170996	105	107.2251655629139
171009	105	104.39735099337749
171075	109	92.62251655629139
171538	238	213.51655629139074
171560	243	214.21192052980132
171566	234	213.05298013245033
171578	215	210.0794701986755
171591	201	206.5496688741722
171600	186	203.56953642384107
171606	194	201.0066225165563
171608	187	200.2317880794702
171622	163	193.98675496688742
171651	194	175.78807947019868
171655	195	173.0
171658	195	170.9337748344371
171676	180	156.3046357615894
173947	110	93.11258278145695
173997	103	97.25165562913908
174335	147	126.40397350993378
174337	146	126.29801324503312
174343	147	126.35761589403974
174364	103	127.82119205298014
174413	121	132.89403973509934
174434	154	138.81456953642385
174439	154	141.09933774834437
174448	160	146.91390728476821
174450	162	148.26490066225165
174457	158	153.26490066225165
174502	194	195.98675496688742
174505	188	199.08609271523179
174513	188	207.16556291390728
174516	188	210.48344370860926
174518	194	212.79470198675497
174525	188	220.83443708609272
174528	188	224.21192052980132
174542	207	239.8476821192053
174544	214	241.96026490066225
174552	238	250.09933774834437
174555	250	253.0662251655629
174560	256	258.0331125827815
174568	287	265.7417218543046
174627	320	294.2384105960265
174632	328	292.4701986754967
174660	295	273.0993377483444
174669	280	266.87417218543044
174674	268	263.11920529801324
174685	239	255.73509933774835
174698	208	247.64900662251657
174704	190	244.35099337748343
174706	183	243.25165562913907
174712	179	239.82781456953643
174714	183	238.67549668874173
174742	205	225.39072847682118
174745	214	223.88741721854305
174747	220	222.86092715231788
174751	228	220.96026490066225
174753	229	220.08609271523179
174755	230	219.26490066225165
174757	226	218.52317880794703
174761	238	217.2317880794702
174774	239	212.12582781456953
174808	239	188.51655629139074
174996	119	149.66887417218544
175029	150	202.43046357615893
175040	187	220.49006622516555
175051	242	238.01324503311258
175054	242	242.60264900662253
175130	351	283.44370860927154
175180	190	187.7682119205298
175315	165	132.39072847682118
175327	167	141.86754966887418
175343	182	146.96688741721854
175407	110	155.35099337748343
175415	106	157.3708609271523
175418	108	158.25827814569536
175434	119	163.8543046357616
175447	136	169.67549668874173
175471	186	179.76158940397352
175483	216	185.64900662251657
175496	233	191.04635761589404
175503	236	193.05298013245033
175520	237	192.74172185430464
175539	220	185.52980132450332
175554	207	179.95364238410596
175571	170	169.2317880794702
175585	141	160.56953642384107
175619	130	140.49006622516555
179340	138	114.93377483443709
179387	172	143.33112582781456
179394	172	143.4437086092715
179664	136	142.7019867549669
179671	141	149.39072847682118
179717	225	180.39072847682118
179903	198	166.8476821192053
179928	195	163.13245033112582
179963	158	142.41721854304635
179975	120	134.09271523178808
179978	116	131.9205298013245
179980	109	130.46357615894038
180438	130	113.63576158940397
180498	129	127.52980132450331
180559	145	138.0662251655629
180567	145	138.71523178807948
180644	143	113.66887417218543
183724	268	234.5562913907285
183748	288	270.4370860927152
183751	293	273.33112582781456
183785	335	293.5960264900662
183796	352	293.1456953642384
183812	289	286.6754966887417
183814	287	285.3841059602649
183817	287	283.1788079470199
183822	286	279.29801324503313
183825	280	276.88079470198676
183827	282	275.2384105960265
183830	271	272.7748344370861
183848	279	255.59602649006624
183882	206	207.6158940397351
183933	130	147.03311258278146
183938	122	141.3708609271523
183944	128	136.21192052980132
183946	126	134.8543046357616
183995	103	119.9205298013245
184006	105	119.40397350993378
184011	106	119.01324503311258
184013	107	118.64238410596026
184046	138	119.83443708609272
184062	145	123.12582781456953
184100	112	124.05960264900662
184103	116	123.96688741721854
184106	123	123.83443708609272
184127	133	120.7748344370861
184191	106	118.82119205298014
184202	110	121.27814569536424
184245	124	135.9205298013245
184266	162	141.98675496688742
184277	164	143.94701986754967
184287	170	144.80794701986756
184292	173	144.60927152317882
184311	166	142.27152317880794
184325	161	138.74834437086093
184348	134	126.83443708609272
184350	133	125.63576158940397
184880	174	152.76158940397352
184918	201	171.58940397350995
184936	198	174.12582781456953
184939	198	173.9933774834437
184942	198	173.83443708609272
184947	190	173.46357615894038
184963	167	170.9933774834437
184982	160	166.0066225165563
184984	159	165.41059602649005
184987	161	164.50993377483445
184989	155	163.91390728476821
185002	147	160.59602649006624
185005	143	159.73509933774835
185030	154	153.11258278145695
185032	154	153.24503311258277
185046	159	153.32450331125827
185051	154	152.81456953642385
185068	161	151.23841059602648
185079	148	152.59602649006624
185087	154	155.1523178807947
185119	154	173.1456953642384
185131	149	180.11258278145695
185148	162	188.13907284768212
185178	232	202.72185430463577
185201	243	204.05960264900662
185206	239	202.02649006622516
185272	130	152.56291390728478
185445	110	103.21192052980132
185447	110	101.75496688741723
187792	105	96.94039735099338
187796	112	96.88079470198676
188036	108	110.01324503311258
188050	152	122.6158940397351
188062	156	133.05298013245033
188074	147	141.52317880794703
188096	158	150.57615894039736
188112	181	151.88741721854305
188167	126	124.49006622516556
188189	105	107.83443708609272
188411	140	120.26490066225166
188420	145	123.29801324503312
188440	145	125.05960264900662
188451	151	124.93377483443709
188627	123	131.50331125827816
188717	201	170.3774834437086
188721	198	168.2251655629139
188723	199	167.11258278145695
188745	169	156.9205298013245
188760	134	151.35099337748343
188767	144	149.47682119205297
188825	135	153.04635761589404
188841	158	162.6953642384106
188843	159	163.78807947019868
188855	168	170.25827814569536
188903	234	191.64900662251657
188919	225	190.63576158940398
188935	196	185.86092715231788
188944	192	181.25827814569536
188986	144	138.11920529801324
189002	120	118.50993377483444
190722	110	99.81456953642385
190731	104	103.91390728476821
190746	112	110.71523178807946
190767	113	116.43708609271523
190783	117	117.3112582781457
190793	129	116.62251655629139
190801	133	116.86754966887418
190806	135	117.23841059602648
190830	123	119.13907284768212
190846	112	118.19867549668874
190857	105	117.5364238410596
190860	103	117.41721854304636
190863	103	117.13907284768212
190922	103	116.29139072847683
190938	109	119.63576158940397
190947	109	121.25165562913908
190972	134	123.99337748344371
190977	133	124.47682119205298
190986	133	125.82119205298014
191010	138	129.8543046357616
191017	134	130.4437086092715
191019	132	130.58940397350995
191028	134	130.48344370860926
191035	140	130.11920529801324
191038	140	130.0066225165563
191062	133	126.48344370860927
191065	133	125.84105960264901
191083	130	122.27814569536424
191086	124	121.62251655629139
191091	121	120.51655629139073
191096	108	119.47682119205298
191099	106	118.86754966887418
191102	106	118.21192052980132
191119	110	113.01324503311258
191150	108	103.75496688741723
191157	106	101.49668874172185
191623	103	99.81456953642385
191647	106	104.39735099337749
191652	108	104.86092715231788
191659	107	105.72185430463576
191675	115	108.69536423841059
191677	118	109.04635761589404
191694	113	112.03311258278146
191708	110	114.57615894039735
191710	109	115.00662251655629
191719	101	116.62251655629139
191723	99	117.19205298013244
191728	111	117.96026490066225
191759	124	122.8476821192053
191761	126	122.9271523178808
191764	125	122.93377483443709
191767	128	122.88741721854305
191773	130	123.01324503311258
191778	128	123.21192052980132
191799	129	124.11258278145695
191805	132	124.25827814569537
191815	139	124.18543046357615
191827	139	123.54966887417218
191851	114	121.87417218543047
191853	116	121.70198675496688
191862	110	120.6887417218543
191871	110	120.36423841059603
191875	110	120.36423841059603
191884	110	119.95364238410596
191890	117	119.76821192052981
191910	114	119.51655629139073
191916	113	120.19867549668874
191926	117	121.50993377483444
191929	114	121.88741721854305
191941	123	123.4635761589404
191946	128	124.03311258278146
191949	128	124.18543046357615
191952	126	124.3112582781457
191971	135	124.6092715231788
191980	138	124.28476821192054
192021	122	121.50993377483444
192025	117	120.74172185430463
192037	117	120.23841059602648
192043	107	119.95364238410596
192049	106	119.99337748344371
192052	107	119.93377483443709
192055	109	119.75496688741723
192057	109	119.64238410596026
192073	105	119.29801324503312
192077	105	119.30463576158941
192086	109	119.31788079470199
192090	104	119.39735099337749
192094	96	119.52980132450331
192135	133	119.76821192052981
192168	134	110.9271523178808
192663	466	414.5298013245033
192668	452	424.3046357615894
192671	448	429.50331125827813
192682	454	446.66887417218544
192684	457	449.7086092715232
192688	458	455.7748344370861
192696	420	467.4172185430464
192710	388	486.7086092715232
192714	380	491.80132450331126
192717	377	495.3112582781457
192726	426	504.65562913907286
192748	580	518.8079470198676
192765	614	516.5695364238411
192782	608	504.88079470198676
192850	276	437.11920529801324
192853	251	436.72185430463577
192856	222	436.4172185430464
192860	234	436.13907284768214
192924	582	474.10596026490066
192957	607	521.9602649006622
193004	507	475.5430463576159
193007	499	470.6026490066225
193013	463	461.55629139072846
193017	452	455.63576158940396
193029	352	437.7086092715232
193031	358	434.82781456953643
193034	331	430.52317880794703
193037	315	426.2119205298013
193062	326	393.3112582781457
193065	327	389.86092715231786
193070	340	383.65562913907286
193073	333	380.17218543046357
193076	323	377.158940397351
193081	345	373.4039735099338
193084	368	371.3708609271523
193087	373	369.56953642384104
193106	388	363.94039735099335
193111	391	362.9933774834437
193137	411	371.2582781456954
193157	400	379.3973509933775
193171	370	381.96026490066225
193176	361	383.0860927152318
193179	347	384.02649006622516
193203	357	390.33112582781456
